Bak_activated,cPARP,Bak,p38_pT180,Bcl2_pS70,Erk_p44,APAF,Rb_pS807,Akt_pS473,BclxL,Bax,Bax_activated,Cyclin_B,Bcl2,STAT5_pY694,Mcl1,cMyc,IkBa,Bim,Cyclin_A,H3_pS28,Bad_pS112,ZAP70_pY319,Bclw,aCasp3,p53,S6_pS235,CREB_pS133,Cisplatin
2.859323263,457.4172363,18.71742249,6.365932941,2.204698801,1.272087216,1.776752234,4.71248579,0,136.9750824,8.657382011,75.7209549,50.15551376,60.72405243,1.994850636,92.79245758,1.03420198,89.05458069,37.8939743,31.1849041,0.218180761,0.208671913,1.057153344,3.394155741,434.6470947,12.79131031,37.15183258,5.174843311,4.493740559
1.901255846,310.5150452,28.34061623,6.280892372,5.995336533,3.547114849,0,4.218044281,0,339.0178833,15.34090996,50.77355957,5.359194279,35.27851868,7.061674595,53.4005127,1.308098316,50.7613678,27.92762566,0.274653077,0,6.012390614,1.474248648,8.059337616,493.6330566,16.9339447,66.59533691,5.014878273,7.826931
8.29330349,583.9559326,23.02897263,8.663804054,2.755028009,0.490770787,3.614870071,4.258709908,0,174.3276215,2.440884352,43.51285934,161.3300934,37.89263153,15.4465313,106.03022,5.254267693,62.54539108,56.13251495,58.8815918,0.432850361,0.122758418,2.267699003,2.790965557,760.7521973,33.76160049,48.12023163,11.7765646,16.402174
3.373376131,34.18530273,43.85638428,42.11860657,8.886963844,1.567073226,5.827625275,412.3757629,0.062117133,217.2218475,4.634888172,13.0013485,36.68099976,63.97109985,24.72854614,288.8961792,18.22369766,33.23425293,98.25553131,9.622301102,6.832672119,12.065732,0.1830993,3.054239273,10.48037815,17.73414993,166.7711334,511.0938721,0.065698333
6.909245491,623.6261597,15.51546955,3.05954957,6.078893185,0,6.843978882,1.055365443,1.847819567,65.2872467,3.585728645,40.3927269,5.468487263,37.44182205,7.411492825,42.67467499,0.253633589,25.51528931,11.43304062,5.123377323,0,7.070935249,0.619965017,2.593209028,239.967453,9.267796516,30.245121,3.204335928,8.058959961
8.645998001,375.870697,9.858926773,8.361100197,5.324014187,0.756954491,0.101630852,6.071531296,0.409736663,136.8770142,8.024201393,16.36149597,20.96023178,28.69033623,6.714362621,65.89324188,1.832411766,41.77706909,41.77514267,4.946202278,1.488937497,0.816133082,0.099014118,9.481180191,434.8498535,21.21512222,61.1451683,12.13849068,10.83235741
1.793771386,160.0654449,15.34481716,6.355797291,3.461120844,0.50815475,0.881617785,6.082310677,2.413658142,310.1917419,12.56335258,20.19329643,9.748375893,71.8547821,15.98028564,80.45343781,7.612517834,160.1034698,56.27196503,6.241492271,1.502160192,1.559379697,0.463175237,4.277658463,333.3005676,30.31383705,9.781679153,11.11641502,27.45575905
7.409405231,88.48621368,23.28305054,12.53295994,13.1706686,6.312461376,1.747194409,2.344124556,0,493.994812,13.27187634,80.23944092,20.16079521,49.28988647,21.14032364,98.99250793,5.074062824,133.983078,81.78668213,4.580447197,0,3.276104212,0,2.204873085,385.0255127,39.05928802,67.81822968,12.4267931,14.36304092
0.429176003,166.8561859,29.35087013,9.768105507,8.63958931,1.588644862,6.084069252,2.871823549,0,218.3009186,6.36575222,26.04533958,28.8129921,56.32240295,26.69637871,70.17442322,7.634290695,42.25625229,34.87337494,9.207285881,1.29195869,3.842476606,0.031966027,11.19966888,641.4927979,40.29074478,79.34210205,16.63534355,47.22581482
4.743003368,382.3148804,21.44602585,8.043745041,2.556826115,1.103594065,0,8.259756088,0.135508344,225.1592102,10.0779295,25.4535675,87.20594025,83.61601257,10.33882809,138.677002,1.67645514,73.30879974,37.91475677,61.39086151,0.946337461,1.804775715,0,11.70273304,674.6420288,58.40386581,79.92516327,5.452116489,2.863703012
2.488112688,64.14613342,18.64300919,2.44719553,10.66168404,0,0.886432588,0.845060647,2.242598772,318.4915466,17.55691528,22.98232841,288.4223633,49.81671524,7.399044514,75.48791504,0.671363652,20.88591003,86.33566284,6.507227421,0,0.790667295,0,8.458273888,213.3484802,18.95515823,17.46763611,8.86955452,14.23326206
2.979502916,183.5178528,19.24653625,5.100793362,1.532340884,0.875959575,0.351622224,1.920363903,0,112.6765747,7.891653061,36.34503555,16.58300591,37.45141602,3.807496786,32.10434341,1.42064333,37.66666794,34.87374496,13.41344643,0.577702701,0.774601638,0.252603799,5.946220398,348.9284973,11.88376427,51.97254944,6.669980049,5.277249336
8.814229965,190.7659302,11.35892391,4.96482563,0.896302342,0.79506427,1.302604914,0,0,237.0362549,8.421735764,6.242600441,14.89178467,76.05456543,24.22233391,72.8997879,5.161335468,40.920578,31.98178291,0.389650553,0,0.320290357,0.881201208,5.364439011,455.174469,22.57369041,18.07716942,16.87482452,29.52175903
0,550.5637817,14.62728214,36.88000488,5.449175835,4.405518055,4.329319,113.5260468,3.431261539,10.51070976,0,59.90699005,19.56117821,22.47966576,7.224357605,74.55105591,12.10879135,34.90340805,41.80706406,1.546646118,0,6.166764736,1.159065485,5.142795086,321.7722778,25.93881035,56.43420792,289.7046814,1.176614046
2.627287149,121.7080688,92.81706238,72.15697479,17.94923973,7.372031212,16.8989563,782.0505981,6.611301899,316.2513733,4.531587124,26.29665375,870.7987671,130.5623932,42.1048317,427.2686768,21.67149734,38.89560699,109.548172,126.9281998,8.855874062,14.72797203,4.860230446,5.060276508,1.177381277,185.1384125,166.3118286,796.2470703,4.80739212
6.633105755,157.9251709,7.528813839,7.274477005,8.770589828,2.556375265,1.541703463,2.530312777,0.332896322,519.3150024,12.70361137,16.07377434,42.13100433,59.28970718,10.74636936,47.44410324,4.671842575,83.49551392,58.07289886,31.3403244,0.184102327,2.322408199,0.431670666,4.130671024,457.2944336,25.0908165,45.98085022,12.03835678,15.46238899
1.446075797,86.27329254,15.58792496,2.777293921,1.262351274,0.928810835,0.86805135,7.039606571,0.7491014,136.895752,14.48497486,12.45774364,6.587434769,42.20846176,11.3049469,54.75287247,8.939126015,74.60176849,34.66082764,3.858953714,4.632908344,0.513812244,2.733303547,4.706212521,313.2901001,30.70265198,18.28926659,18.41623116,28.15885925
5.221746922,169.4790192,9.029042244,3.404414415,2.694996834,1.639959693,1.309152126,5.059558868,0.997077107,310.8171997,8.754357338,16.37838554,22.00286674,52.5741539,9.668651581,56.75881577,2.898224592,99.35150909,58.50902557,7.113015175,0.417824358,0.24672851,0.412231863,3.53250432,391.3231201,33.99015427,28.99078369,12.11493969,11.49033356
2.653877974,65.69064331,44.89443588,28.65205956,10.50759315,4.279764175,4.658205032,420.5257568,1.286665082,168.7135773,3.626534939,6.829200268,132.5586395,31.13526726,8.38725853,165.8434601,5.791842461,42.42035294,18.32196808,15.43315506,0.897111058,4.029580116,0,3.266383171,0.748410285,32.89342117,29.83839035,329.1304932,1.087599993
2.494105816,597.6873169,31.97508049,5.266524315,1.880956173,1.001153588,8.456983566,3.449809313,0.882151306,159.2751007,6.065015793,57.08784866,57.92158127,17.63504028,16.43468285,162.7022858,0.374078512,60.23600388,45.40105438,57.17017365,0,0.615768313,0.203083545,2.676529646,621.6867065,24.75434494,36.37198639,5.184331894,10.79406357
5.420388699,79.78486633,3.743863583,12.08294106,2.762046576,1.587032557,0,5.327010155,0.885375202,202.4661255,39.7920723,17.87277412,7.909497261,65.35384369,6.946465492,30.27508163,2.622058392,62.45755386,33.80768585,5.403823853,1.245592237,3.666443586,0,4.208266735,179.2839508,3.578921556,45.49486542,7.656473637,14.96565056
8.882884979,456.5038452,12.23146725,4.027621746,1.50912869,0.206658244,1.131671786,2.752418995,0.92073077,178.3690643,0.593802869,29.84615135,107.1872177,30.65177155,6.800361156,81.06621552,4.479907513,77.64313507,28.02421761,26.48818016,1.631080627,7.601185322,0,8.761844635,383.7520447,37.05473328,46.25616074,0.451099247,13.67073727
3.218055725,703.8930054,31.02801704,15.69419956,7.617822647,0.875183523,9.782855034,4.769815922,1.768794537,640.4793091,8.67382431,51.06479263,627.6229248,93.93096161,13.18958855,180.145401,1.512617469,96.33385468,106.9981079,104.049057,2.050210714,0.5686782,3.028214693,11.31735992,926.1044922,103.6255951,68.54059601,10.93315029,4.575528622
0.967853129,456.2716064,40.55581665,48.19327927,19.04644775,11.85331917,3.691861153,133.0327759,0.527665257,337.8311157,4.390304565,35.91649246,333.6514587,121.201683,23.57131767,159.4982758,12.93376923,32.17019653,99.2819519,20.07577515,4.286472321,5.565664291,3.670729637,4.557277203,107.3118134,35.67036819,93.272995,721.6832886,1.890722632
8.488675117,191.7030334,22.94234848,11.76695728,2.226735592,0,3.646832705,7.832425594,0.216465339,202.5853119,5.916350365,28.33082581,70.62968445,22.23356247,13.74997044,78.11708832,2.978785515,58.18408203,27.74201393,57.88101196,0.527305484,0,2.369710684,7.194908142,439.3887329,22.45596695,51.62595367,5.012904644,22.85061646
6.50793457,389.1709595,14.65293598,8.484061241,0.722611904,0,6.244013786,2.58251977,1.185492873,170.2088776,9.350668907,30.55483627,25.92832565,56.11200333,11.28497696,70.44788361,3.889832497,43.66780853,18.85970497,14.74120522,1.487674236,4.972488403,0.999983251,11.61484528,633.6870117,28.96177673,41.62477112,9.111087799,7.863507748
1.468626738,545.742981,25.08056068,15.0654068,5.908100605,1.861077309,3.564613342,2.673163176,0,115.3979568,0.248323232,42.97621918,26.49115372,46.84846878,13.12672138,76.84502411,0,39.90037537,45.20764542,32.6026001,0.45116511,3.609925508,4.434423447,12.45171833,629.0783081,49.15873337,61.00957489,10.39118576,8.731444359
1.943585515,472.2276611,23.25423241,11.8208704,8.88447094,3.798541069,2.466058493,8.286243439,1.892069459,176.1579742,5.546770096,61.90771866,100.8799286,47.9885788,3.354133844,100.1113434,1.712967992,44.0208931,19.97202873,82.17444611,0.85553652,5.372228622,0,3.326269865,517.8253784,21.71482849,118.4211578,16.46949577,5.450993061
5.836636066,488.7674561,13.16862965,6.73637867,1.430369496,0.114339247,0,6.248972416,0,132.3886871,6.437176704,20.3353405,3.34056139,33.12988663,5.064241886,35.57968521,1.183144569,24.92506218,18.67066956,1.424311996,1.461338639,0,1.79961431,0.203782946,277.3791199,8.883294106,43.52229309,6.428693771,15.36247826
6.141559601,235.1214752,13.08342648,6.770756245,1.6065377,0.759213924,0,5.070391655,0,108.2516327,7.80672884,15.83302116,21.14149094,31.40921402,6.396456718,44.72066498,1.362728477,47.36535645,25.63805008,19.20317268,1.203661561,6.658664227,0.017690983,5.105646133,342.9057617,29.11162567,80.84430695,8.593948364,6.894963741
3.693032742,245.1611176,28.02943611,12.53489113,8.280270576,1.36260581,4.727143288,4.525925159,0.391476184,415.8453369,7.747812271,35.59317398,83.80384064,49.15751648,6.735265732,75.17708588,5.920073032,62.70668793,107.4151077,40.54525375,3.723700762,4.410318375,0,9.192171097,573.1549072,42.0379982,51.25256729,16.61100578,20.33213997
2.35444808,406.1964417,19.81174278,5.317780972,3.293405294,1.792324066,0.069818631,6.992329597,0.058910996,173.0007019,6.603362083,56.67900848,31.70225334,64.52760315,12.16936302,51.8943634,3.735016346,107.4529037,35.1565361,29.14389038,1.118986607,8.52210331,0.281187803,8.117652893,602.6365356,24.86878014,49.3250351,10.18585491,8.447467804
0.228779659,253.8190308,4.151016235,7.945839405,1.197692394,2.113363981,1.124112368,2.396444798,0.436953545,77.47714996,4.926128864,17.00096321,8.447816849,33.46641541,15.03762817,16.02686119,0.590281963,21.15635109,26.24896431,4.715499878,0,5.191087723,0,2.101186037,279.6836548,8.948987961,45.40302277,6.186176777,14.57397938
4.467857838,180.2865143,1.984618902,10.56662941,1.570505261,0,1.157342911,12.55282021,0,74.12574005,11.46946049,0.562990308,11.27773952,39.26311874,13.56248093,34.01538086,9.206485748,35.98180389,29.14594841,7.074454308,1.002484918,5.948635101,1.890049815,4.773640156,264.4561462,9.327106476,113.5978241,28.13682175,7.854015827
3.844347,113.4029694,96.46832275,71.65235138,18.05361366,4.653034687,12.12821579,497.9925232,4.79423666,506.5679626,43.58501434,62.68074417,554.598938,116.3382797,25.26256752,624.7387085,16.03563499,64.38061523,230.835144,68.5348587,3.024956465,12.92914677,1.43228507,11.20372772,5.131521702,100.2787323,269.0072632,798.3989868,6.334189892
1.926715374,67.14175415,47.94839859,39.51887894,5.07086134,2.193608046,4.613796711,419.5512085,6.997680187,89.87704468,4.848786831,12.43758202,22.59647751,36.84684753,26.99974442,395.0562134,16.85230064,41.05412292,217.0827789,2.097310781,9.251377106,7.163095474,4.097305298,5.082065105,1.86835897,43.30562973,190.3238678,514.3067017,0
0.670290887,329.117981,14.57668018,13.82704067,11.29186726,0,1.038245082,1.438518643,8.081939697,169.8937988,6.671906948,37.21472931,75.57424164,40.77655792,14.77841759,87.33161163,0.663747907,73.70227051,47.65714264,40.05953217,1.410648227,1.116720676,4.798934937,8.670036316,612.1723633,37.23270798,88.35236359,6.499097347,5.644906521
6.168337822,315.6364136,9.702279091,2.387633801,7.118291378,0.636873066,0.952287138,39.63655853,0.377354324,23.9175663,1.140577793,11.00175762,4.919465542,27.44367027,1.035842061,8.854361534,2.235311747,23.7457943,10.43878937,0.011786425,0,2.40252018,0,6.4538908,368.2068176,13.79288197,72.14461517,53.00196838,3.719468117
5.841426373,551.862854,7.876985073,9.559473038,6.909375191,1.200606465,3.06716156,5.62375021,0,278.6072693,9.846803665,23.45862389,193.9352875,53.31905746,18.38336372,116.659584,3.186322212,37.44937515,35.94668961,66.55223083,1.775331855,2.168043613,1.811892152,4.153249741,611.2738037,21.51840591,68.78969574,5.441167355,13.10578728
2.169713974,436.1825256,32.30449677,17.63684654,1.735311985,0.128457516,0.617872775,43.5202179,3.982468367,236.4649963,10.25301361,70.72222137,366.7030029,81.71218872,4.961854935,169.4590149,6.775736332,72.12815094,138.4354248,78.92391205,1.555758595,1.233508348,0,0,527.1588135,68.60054779,113.7260818,54.03022385,7.648927212
1.100648046,263.6494141,5.205015659,10.72755623,4.137133598,1.547905087,0,0.929421723,0,99.94532013,2.278989077,24.92620277,11.11976242,23.29049683,4.480154991,26.74721718,1.200372696,47.54262543,28.10371971,20.05620193,0.275232732,1.409093022,0.968403935,8.035243988,277.0081482,15.04228973,58.08851624,4.544573784,12.55757713
4.042509556,143.1408081,19.28186035,0,0,0.361427814,1.720926046,3.098809481,0,176.0455475,9.928286552,22.33450699,6.207918167,55.33814621,8.987272263,64.54255676,7.565412998,78.83514404,24.39247704,0.128441364,0,3.973872662,0.163781717,4.402141571,360.0478821,14.2759552,40.54453278,18.61689186,14.47671795
0.245157883,177.646759,2.177381754,0.810040414,0,0,0.518465698,1.40266633,0,116.8671494,10.66804123,129.8607788,57.29754257,71.63191986,9.131334305,29.03730202,1.803848505,15.48849392,37.15580368,0,0,0,0.571481824,0,139.9517365,5.481077194,29.33197975,0.219347432,3.288926363
0.015895542,400.5290527,9.422864914,5.269864559,2.599790812,0,0,3.728085756,4.209862232,129.6964264,3.751307249,21.30852127,10.49353313,18.31204224,11.04140186,28.2084465,3.124294281,15.81559277,26.24402046,2.357682467,0,0,0.913389146,7.672005177,349.4221497,14.85692978,48.23450851,5.351014137,7.331920624
4.88439703,52.97478104,1.54352355,6.995849133,1.657468677,0,8.521393776,1.048523188,3.820769548,281.6247864,7.9167099,13.06231308,12.04321671,51.81008148,7.46490097,33.22989273,3.629254103,33.61592102,36.55344009,2.565042496,3.198913574,1.48408258,0.111333802,0.07089328,137.1261292,6.845461845,28.81196404,7.09573555,25.44201088
3.564125776,481.7492676,12.00777435,5.018680573,5.891523838,0,0.257349849,2.832026243,0.350752294,81.38169861,4.720291615,16.97561264,11.65890503,26.70183182,11.77257538,30.70166969,1.077685595,17.85481071,14.79342842,4.32186985,0,3.131638288,0,0.030307626,327.4290161,14.10555077,49.36676788,6.802624226,11.15860271
10.34224224,150.163147,15.47595692,15.19208908,7.277001381,2.944617748,3.473429918,6.41339159,2.565457582,289.4128418,79.37358093,62.13153839,52.96413422,67.03111267,7.947116375,92.59474945,1.043949127,87.41858673,37.55519104,23.61532402,0,1.011703134,2.259961605,4.53425312,278.97052,33.68458939,48.59005737,11.30431652,18.21748924
1.454883337,415.7184143,6.318928242,6.199659824,7.493819714,0.382185757,0,0.75204885,1.679305196,77.95931244,5.68370533,27.19077301,5.290362835,28.23275185,10.27162838,32.22117996,0,29.63710594,19.0177269,4.184575081,0,1.922335505,0.257972896,2.092299461,385.7905579,14.34210491,66.74117279,6.072649002,9.461818695
7.122153759,258.7576904,7.267014503,4.322925568,1.662724257,0,0.312201291,2.621637583,0,210.5764618,9.642250061,15.02356243,8.258998871,42.38499451,4.753340721,24.8841877,2.646942139,63.42036438,30.71949768,0.101281226,0.090824813,0.417706221,1.443861008,0.035296451,272.5639954,2.598047256,45.14828491,6.671237946,7.193486214
1.182591438,47.09465408,8.677611351,26.25016022,4.444599628,0,4.985745907,0.421389699,4.10778141,209.9959869,9.366520882,43.71899033,4.295946121,67.89350128,14.16138458,50.51522064,8.026423454,75.61110687,98.59202576,3.511711597,1.264458776,0,0,3.683858395,318.0436401,16.72260284,21.76362419,6.203189373,19.05997276
4.141520023,338.0143433,5.425071239,1.523723841,2.754564047,0,0.143537477,1.303763747,3.4921422,55.14313126,9.524023056,51.45214844,74.51766968,24.38953781,14.21658802,65.5276947,4.282074928,21.70906067,35.25605011,1.227463245,0.981977284,0,3.279327393,4.884077072,342.0436096,18.34502411,30.15071487,2.276423216,5.049084187
3.379214764,504.9241638,11.96450901,6.208846092,4.048270702,2.639099598,9.420596123,3.89217782,0,243.1320801,10.01079082,104.710701,50.19436646,39.69504929,13.20720768,84.34601593,2.748773098,55.94075775,49.27342606,57.87027359,1.938887119,0.50437355,0,9.520478249,491.428772,36.22835541,61.26477432,0,13.69508076
0.483430684,293.8091431,14.14299202,6.80922842,2.267669439,0,0.305470645,1.219333291,2.036977053,94.20432281,1.642324209,37.43569183,7.710175514,31.0821743,4.916844368,55.89138412,0.370427251,22.17228127,30.40910339,6.971615314,0,0.607919455,0.486346424,6.888971806,395.0174866,22.82453156,54.80913544,4.780470848,16.63574791
1.666404486,188.8889465,19.28874969,7.992060184,3.836041689,2.441177607,0.756136417,2.240833521,0,146.2845917,7.824138165,22.42436218,12.53901482,74.7664032,11.0396595,36.59026718,5.450407505,49.87915421,21.23926926,6.905302048,1.80597496,3.210220575,0,3.671470881,263.9402161,6.344823837,46.82045364,5.641349792,6.998037815
5.263981342,387.533844,29.78925705,8.343408585,1.984398484,0,1.472614408,2.984270573,3.769265652,209.2592773,6.868655682,14.80422306,351.5042114,67.79922485,7.912409782,143.5402527,0.408433944,71.31474304,35.24295044,75.03314972,0.47240296,0.639134467,1.35120368,8.405866623,434.428833,14.8112793,55.69092941,10.75957966,16.18354988
7.810180187,718.5150757,59.09173203,8.048069,17.71159554,0,3.546699286,3.048093319,0,330.1821594,6.471373558,49.56912231,61.71744537,40.52952957,11.79508686,261.5540466,4.98802042,23.03002548,135.7577057,43.47980499,2.665264368,4.799292564,5.691286087,8.924090385,631.0626831,37.13589859,107.4990234,13.0439539,17.96605301
1.670106888,428.2123108,19.08911514,17.6676445,3.656407833,0,6.065643311,3.358496189,1.613625765,135.3933105,9.690854073,38.16955948,115.3296509,49.1019783,8.044521332,62.68587494,5.197212696,50.20054245,23.93820572,15.90832233,0,4.399695873,1.221008301,2.858839035,196.3029327,13.12026787,30.09296417,1.01873517,13.38523865
2.140681982,507.8500671,16.01506996,17.10884094,7.225366592,1.035918593,2.434081316,6.905653477,2.657447338,265.0316772,8.509560585,44.87999725,175.1814117,53.8762207,15.02919102,127.6648102,0.012031684,48.41493225,39.07072449,77.03358459,3.411408186,1.826566458,4.361701012,10.00283527,601.5397339,49.29059982,52.38201904,2.040724993,28.29201317
10.22185612,373.1867065,10.1436348,16.87511635,1.04467845,2.435688496,1.318315625,8.328118324,0,148.8913422,6.979656696,103.8843994,18.50514984,54.11554718,10.86945152,41.2595253,7.953586578,75.92436981,40.67731476,1.458377361,1.161589622,0,0.025770828,5.767562389,307.0595398,16.52301407,79.56784058,11.07502651,8.209452629
1.039780378,145.2750092,0.004411943,2.172329426,3.42846632,1.81107235,2.62115407,6.077634335,0,12.57266331,0.434129149,6.631312847,3.943113327,10.72784901,7.845900059,14.06169415,0,20.9769783,7.000123501,1.321356416,0,0.397739381,0.769886017,1.906118155,211.2184143,9.002314568,34.18851852,0,17.60061836
1.01726079,107.3667831,19.9080143,1.822024107,4.296303272,0.553530395,1.522319794,2.657751799,0,235.8527832,20.07649231,25.74331856,107.5870514,34.54465485,5.598639965,116.9838943,14.00438881,51.35425949,37.71470261,13.56222725,0,1.477038383,0,8.719337463,300.4176025,29.03657913,49.70463181,6.000884056,24.40650749
0.717710674,411.7016907,2.958758354,16.85521126,3.291163921,0.866200089,0,5.475090027,0,173.0551758,74.33441925,33.5956192,10.76157093,96.76891327,15.00515556,17.57730865,2.350847721,4.944986343,60.18556595,0.341012031,0,0.310054272,0,3.015120745,174.3098907,5.279529095,57.2410965,6.871243954,4.875490189
0.676288188,104.3061676,39.06031036,31.21512032,3.893542528,1.774852276,0,34.34456253,1.128598928,245.8354492,7.241079807,28.1844368,50.37448502,51.92111206,5.142046452,65.93141174,2.112002611,30.25956535,68.29895782,22.53021049,0,4.06840229,3.408660889,3.480977535,192.6917877,15.26431847,109.4468155,283.228241,5.036349773
9.554886818,512.8574829,15.53932571,12.51749325,2.224080086,0,0.636683106,0.150913432,0,176.2358551,13.52190399,34.01893234,64.3455658,57.54944611,4.426544666,89.00804138,0,97.30252838,36.46346283,41.78943634,0.796441436,0.380060464,0.597180426,7.038086891,438.5627136,22.11781883,51.09987259,6.079126835,5.780379295
0.636626363,477.6216736,13.36842155,5.367019176,1.04265964,1.731535316,3.550060749,0,1.24228394,117.0194931,103.4500656,15.53691578,38.99254608,34.59326553,10.10749722,78.25068665,2.817316771,91.09394836,23.65554047,44.35733032,2.338798761,0.784579337,0,0.522741735,636.7441406,21.86569214,69.25740051,11.58738422,8.504516602
5.056348324,329.9464722,26.75042534,6.599658966,2.169846773,0,2.75872612,9.151359558,2.209294319,156.4418335,13.52221107,36.65880585,47.40299225,30.97567177,6.995482445,93.65701294,1.968729615,73.24391937,57.88376999,26.43718338,1.905466437,6.295370579,2.552652121,16.10619354,717.7670898,58.38701248,51.41836929,9.437901497,27.32201958
4.670036316,29.83202362,11.95309734,10.52771759,0,0,1.46867156,3.138811111,0,142.9134674,95.66730499,11.47434998,6.640781403,58.4127388,12.83675575,42.15658951,1.437254071,4.889769554,14.80287743,3.881275415,0,4.724550247,0,1.34798038,96.85566711,5.800682068,11.48968983,12.66440105,6.91163826
2.38388586,581.4619751,36.19210815,53.75272751,5.434036255,14.09008598,3.960369587,77.81790161,0,80.3585434,4.791993141,13.03851032,118.7812805,48.18851852,12.96171284,112.1066666,4.180324078,87.75901794,81.98843384,30.86623383,4.072955608,3.370036364,3.77960062,13.54680061,553.7683716,56.18373489,335.7521362,640.7153931,13.76535988
2.368044615,314.6725159,13.67732525,4.044291019,0,2.67271328,0,2.710712433,1.348546624,143.4792328,16.91724586,112.5282974,52.23239899,46.66542435,9.113443375,88.13631439,6.493546963,80.44530487,34.59550476,25.684515,1.691124797,0,2.944111109,13.414217,584.3515625,51.54328918,90.52187347,19.36639214,9.013647079
3.526477098,349.8627014,20.67540932,4.995299816,0,1.933290482,0,3.034884214,0,184.5440216,64.77693939,35.96456909,118.3959274,67.16000366,8.67092514,136.0843658,6.830884933,30.5914669,42.60451889,21.94960976,0,6.56705761,3.874457359,7.31080246,540.6141968,20.68806648,71.84049225,10.72001457,16.7738781
4.799355507,494.316925,25.48270416,5.206399441,2.677885771,1.871482015,0.578890979,1.274599671,0.901727259,195.1322937,9.640083313,37.45724487,44.23647308,43.75872803,5.699494362,102.7488251,1.837683439,77.16690063,39.12179947,42.30484009,1.991569042,1.312339187,2.873785496,6.745842934,573.2835083,34.33625793,83.84470367,4.775790691,11.87037563
2.920546532,487.4545898,29.68582153,13.87887192,3.529674292,0,0,0,3.59936285,221.730011,1.994418859,27.90794373,197.2394867,69.89605713,16.84314919,195.5356903,2.712721825,45.55663681,53.73764038,61.03597641,0,2.811449051,2.4573915,6.147226334,690.2814331,74.98780823,123.4812622,5.635946274,11.87864208
4.541902542,41.13249207,17.47395134,11.4717741,8.979014397,0,1.387848854,5.280806065,1.869316339,291.6731567,12.71088696,10.61835766,7.67082119,47.37279892,4.203318119,63.13030624,5.019153118,58.26285172,50.51311111,2.638240337,3.446973562,2.188215494,0,2.74037075,327.2160645,46.26564026,25.52954102,6.077924252,9.921958923
2.71413517,152.0779724,24.81331253,15.26682186,2.926486254,0.291693479,0.389074415,6.912259102,0,197.6347504,22.64400673,39.5480957,8.898823738,43.15031433,12.95785522,45.06186295,1.979387999,21.65847588,59.81457901,8.420395851,0,4.837565899,0.434022188,5.261653423,308.2159424,20.27220917,30.13019371,17.48871422,26.24837112
1.529432893,258.8576355,21.35317421,0.623767138,4.443220615,7.586171627,0.278159142,2.368202925,0,175.024704,4.778434277,32.26153564,5.290895939,57.2547493,6.199358463,30.56180573,4.435414791,45.72654343,26.57261848,6.753436565,0.737549782,5.455685139,0.500161231,5.343624592,377.1035156,19.57966042,29.51192284,12.45271873,9.078431129
2.27642417,458.7501221,36.37649918,2.331408978,4.913535595,4.383725643,1.51889956,9.820052147,0,145.2181244,19.8859787,25.10053444,40.23986435,49.38207245,6.688957214,43.63308716,0.074877709,68.43629456,31.33010292,6.891561985,0.569300354,3.722312927,1.374609113,7.142644405,626.7798462,27.03107262,64.22169495,5.028162956,16.19075966
5.182396889,100.4813232,38.07917404,50.49223709,9.177026749,8.881616592,18.4510746,200.056427,7.37315321,236.4223175,5.820288658,15.80127811,541.4407349,69.34763336,39.62889099,370.0388489,17.35475159,75.31458282,139.8401642,16.93254852,1.492871165,6.551958561,1.626309752,5.213567257,13.12124825,37.89395523,108.4844589,485.2879028,2.944563866
5.213507175,323.428894,32.37833023,16.5998497,4.910933971,0,4.988795757,0.019285457,0.129155308,244.02388,5.293889523,43.00894928,105.8365707,86.1103363,6.380804062,99.21923065,0.112585068,30.39284325,57.23781204,24.09426689,2.687806845,0.390033841,1.990552902,7.540977955,659.8590698,43.52701569,51.50915146,5.408510208,21.33903885
0,258.1534424,9.016555786,8.378767014,0.346733838,0,0.626782775,3.245433569,0,126.4464035,23.33175087,11.97237778,4.291364193,13.62690735,4.397143364,40.52852249,4.922268391,44.43796158,16.55612183,4.69422102,0,0,0,4.889801502,256.9377747,30.13648987,38.97485733,8.602033615,17.60204697
10.29271889,598.6681519,38.74416351,7.602092266,5.763734818,0.789963186,12.54988003,6.215467453,0,207.4634399,10.42291069,75.51808167,92.80179596,102.1688461,21.17586708,48.15060043,5.439926624,77.09366608,36.98809052,58.68809509,0,0.957897305,1.458364725,8.654884338,680.1226807,13.42271805,53.34105682,13.11648941,8.035531998
3.865865946,604.5401611,25.59770203,9.457885742,6.29015398,1.028291583,3.52605176,25.15183449,0,104.6070709,16.90667152,83.48458862,14.88190842,32.69012451,9.442160606,62.18309402,3.654757023,58.445858,33.4475441,2.337476492,0.062810823,0.75885886,2.423674107,3.934691429,239.5846405,3.428116798,79.7616806,4.900192261,24.45897484
4.110250473,69.56958771,13.77035332,11.02027607,3.883179188,2.793917894,0.045600243,0,0,332.2145996,17.11975098,41.28083801,10.39723682,47.62111282,12.92665386,107.4294968,0.449831486,86.96165466,76.76274872,2.601602554,0.414105177,1.06539762,0,2.821927786,220.0663605,15.37328148,19.37417221,7.647567272,25.91576195
6.611668587,439.3829651,6.837483406,10.86702919,3.796501637,2.833978653,0,1.457949877,0.765616477,72.24791718,2.273272514,18.9534359,4.813220024,19.80044556,4.388388634,26.2536602,0.277026266,40.18972778,19.30734825,1.172940135,0,0,0,3.47238493,303.7158813,7.46552515,51.21323013,4.382081509,13.98641777
